Date,variable,ppt
7/15/09,Rivendell,0
7/16/09,Rivendell,0
7/17/09,Rivendell,0
7/18/09,Rivendell,0
7/19/09,Rivendell,0
7/20/09,Rivendell,0
7/21/09,Rivendell,0
7/22/09,Rivendell,0
7/23/09,Rivendell,0
7/24/09,Rivendell,0
7/25/09,Rivendell,0
7/26/09,Rivendell,0
7/27/09,Rivendell,0
7/28/09,Rivendell,0
7/29/09,Rivendell,0
7/30/09,Rivendell,0
7/31/09,Rivendell,0
8/1/09,Rivendell,0
8/2/09,Rivendell,0
8/3/09,Rivendell,0
8/4/09,Rivendell,0
8/5/09,Rivendell,0
8/6/09,Rivendell,0
8/7/09,Rivendell,0.555000007
8/8/09,Rivendell,0
8/9/09,Rivendell,0
8/10/09,Rivendell,0
8/11/09,Rivendell,0
8/12/09,Rivendell,0
8/13/09,Rivendell,0
8/14/09,Rivendell,0
8/15/09,Rivendell,0
8/16/09,Rivendell,0
8/17/09,Rivendell,0
8/18/09,Rivendell,0
8/19/09,Rivendell,0
8/20/09,Rivendell,0
8/21/09,Rivendell,0
8/22/09,Rivendell,0
8/23/09,Rivendell,0
8/24/09,Rivendell,0
8/25/09,Rivendell,0
8/26/09,Rivendell,0
8/27/09,Rivendell,0
8/28/09,Rivendell,0
8/29/09,Rivendell,0
8/30/09,Rivendell,0
8/31/09,Rivendell,0
9/1/09,Rivendell,0
9/2/09,Rivendell,0
9/3/09,Rivendell,0
9/4/09,Rivendell,0
9/5/09,Rivendell,0
9/6/09,Rivendell,0
9/7/09,Rivendell,0
9/8/09,Rivendell,0
9/9/09,Rivendell,0
9/10/09,Rivendell,0
9/11/09,Rivendell,0
9/12/09,Rivendell,0
9/13/09,Rivendell,0
9/14/09,Rivendell,12.06099987
9/15/09,Rivendell,0.481000006
9/16/09,Rivendell,0
9/17/09,Rivendell,0
9/18/09,Rivendell,0
9/19/09,Rivendell,0
9/20/09,Rivendell,0
9/21/09,Rivendell,0
9/22/09,Rivendell,0
9/23/09,Rivendell,0
9/24/09,Rivendell,0
9/25/09,Rivendell,0
9/26/09,Rivendell,0
9/27/09,Rivendell,0
9/28/09,Rivendell,0
9/29/09,Rivendell,0
9/30/09,Rivendell,0
10/1/09,Rivendell,0
10/2/09,Rivendell,0
10/3/09,Rivendell,0
10/4/09,Rivendell,0
10/5/09,Rivendell,0
10/6/09,Rivendell,0
10/7/09,Rivendell,0
10/8/09,Rivendell,0
10/9/09,Rivendell,0
10/10/09,Rivendell,0
10/11/09,Rivendell,0
10/12/09,Rivendell,0
10/13/09,Rivendell,26.99900055
10/14/09,Rivendell,90.54499817
10/15/09,Rivendell,30.20499992
10/16/09,Rivendell,0.063000001
10/17/09,Rivendell,0
10/18/09,Rivendell,0
10/19/09,Rivendell,7.058000088
10/20/09,Rivendell,7.732999802
10/21/09,Rivendell,0
10/22/09,Rivendell,0
10/23/09,Rivendell,0
10/24/09,Rivendell,0
10/25/09,Rivendell,0
10/26/09,Rivendell,0
10/27/09,Rivendell,1.289999962
10/28/09,Rivendell,0
10/29/09,Rivendell,0
10/30/09,Rivendell,0
10/31/09,Rivendell,0
11/1/09,Rivendell,0
11/2/09,Rivendell,0
11/3/09,Rivendell,0
11/4/09,Rivendell,0
11/5/09,Rivendell,0.344999999
11/6/09,Rivendell,36.45399857
11/7/09,Rivendell,10.80900002
11/8/09,Rivendell,0
11/9/09,Rivendell,0
11/10/09,Rivendell,10.65699959
11/11/09,Rivendell,0.050000001
11/12/09,Rivendell,0
11/13/09,Rivendell,0.003
11/14/09,Rivendell,1.600000024
11/15/09,Rivendell,0
11/16/09,Rivendell,0
11/17/09,Rivendell,0.515999973
11/18/09,Rivendell,28.4109993
11/19/09,Rivendell,0
11/20/09,Rivendell,27.24200058
11/21/09,Rivendell,23.93400002
11/22/09,Rivendell,17.25300026
11/23/09,Rivendell,1.639000058
11/24/09,Rivendell,0
11/25/09,Rivendell,0
11/26/09,Rivendell,0
11/27/09,Rivendell,10.91300011
11/28/09,Rivendell,1.207999945
11/29/09,Rivendell,0
11/30/09,Rivendell,0
12/1/09,Rivendell,0
12/2/09,Rivendell,0
12/3/09,Rivendell,0
12/4/09,Rivendell,0
12/5/09,Rivendell,0
12/6/09,Rivendell,0
12/7/09,Rivendell,1.957000017
12/8/09,Rivendell,0
12/9/09,Rivendell,0
12/10/09,Rivendell,0
12/11/09,Rivendell,4.540999889
12/12/09,Rivendell,24.24200058
12/13/09,Rivendell,23.20299911
12/14/09,Rivendell,1.04400003
12/15/09,Rivendell,22.81500053
12/16/09,Rivendell,81.34200287
12/17/09,Rivendell,3.319000006
12/18/09,Rivendell,7.793000221
12/19/09,Rivendell,0.625
12/20/09,Rivendell,0
12/21/09,Rivendell,47.92699814
12/22/09,Rivendell,9.802000046
12/23/09,Rivendell,0.921000004
12/24/09,Rivendell,0.064999998
12/25/09,Rivendell,0
12/26/09,Rivendell,0
12/27/09,Rivendell,40.53900146
12/28/09,Rivendell,7.024000168
12/29/09,Rivendell,8.305999756
12/30/09,Rivendell,8.123999596
12/31/09,Rivendell,5.478000164
1/1/10,Rivendell,39.08599854
1/2/10,Rivendell,52.02600098
1/3/10,Rivendell,0.69599998
1/4/10,Rivendell,0
1/5/10,Rivendell,0
1/6/10,Rivendell,0
1/7/10,Rivendell,1.473999977
1/8/10,Rivendell,0.467000008
1/9/10,Rivendell,2.605000019
1/10/10,Rivendell,5.002999783
1/11/10,Rivendell,0
1/12/10,Rivendell,45.27000046
1/13/10,Rivendell,64.16999817
1/14/10,Rivendell,19.46999931
1/15/10,Rivendell,0
1/16/10,Rivendell,0
1/17/10,Rivendell,4.90199995
1/18/10,Rivendell,29.19199944
1/19/10,Rivendell,92.27799988
1/20/10,Rivendell,88.22000122
1/21/10,Rivendell,91.63800049
1/22/10,Rivendell,37.10200119
1/23/10,Rivendell,15.35200024
1/24/10,Rivendell,10.83100033
1/25/10,Rivendell,55.39799881
1/26/10,Rivendell,89.82299805
1/27/10,Rivendell,26.52799988
1/28/10,Rivendell,0
1/29/10,Rivendell,0
1/30/10,Rivendell,6.481999874
1/31/10,Rivendell,11.86299992
2/1/10,Rivendell,6.492000103
2/2/10,Rivendell,12.04500008
2/3/10,Rivendell,11.35200024
2/4/10,Rivendell,34.42200089
2/5/10,Rivendell,31.05500031
2/6/10,Rivendell,23.67900085
2/7/10,Rivendell,11.56099987
2/8/10,Rivendell,5.914999962
2/9/10,Rivendell,3.993000031
2/10/10,Rivendell,2.987999916
2/11/10,Rivendell,4.326000214
2/12/10,Rivendell,11.56700039
2/13/10,Rivendell,8.713000298
2/14/10,Rivendell,0
2/15/10,Rivendell,11.10499954
2/16/10,Rivendell,0.421000004
2/17/10,Rivendell,0
2/18/10,Rivendell,0.180999994
2/19/10,Rivendell,0
2/20/10,Rivendell,0
2/21/10,Rivendell,0.449000001
2/22/10,Rivendell,0.028000001
2/23/10,Rivendell,0.187999994
2/24/10,Rivendell,56.60200119
2/25/10,Rivendell,0.938000023
2/26/10,Rivendell,84.52300262
2/27/10,Rivendell,47.52999878
2/28/10,Rivendell,13.54399967
3/1/10,Rivendell,0
3/2/10,Rivendell,18.46500015
3/3/10,Rivendell,21.5189991
3/4/10,Rivendell,4.886000156
3/5/10,Rivendell,0
3/6/10,Rivendell,0
3/7/10,Rivendell,0
3/8/10,Rivendell,9.93500042
3/9/10,Rivendell,6.238999844
3/10/10,Rivendell,16.66600037
3/11/10,Rivendell,39.50099945
3/12/10,Rivendell,4.046999931
3/13/10,Rivendell,18.22100067
3/14/10,Rivendell,1.601999998
3/15/10,Rivendell,0
3/16/10,Rivendell,0
3/17/10,Rivendell,0
3/18/10,Rivendell,0
3/19/10,Rivendell,0
3/20/10,Rivendell,0
3/21/10,Rivendell,4.070000172
3/22/10,Rivendell,2.503000021
3/23/10,Rivendell,0
3/24/10,Rivendell,0
3/25/10,Rivendell,20.38199997
3/26/10,Rivendell,7.449999809
3/27/10,Rivendell,0
3/28/10,Rivendell,0
3/29/10,Rivendell,28.6060009
3/30/10,Rivendell,47.94200134
3/31/10,Rivendell,21.02199936
4/1/10,Rivendell,11.51200008
4/2/10,Rivendell,2.867000103
4/3/10,Rivendell,41.7820015
4/4/10,Rivendell,18.77499962
4/5/10,Rivendell,46.72000122
4/6/10,Rivendell,15.69400024
4/7/10,Rivendell,0.532999992
4/8/10,Rivendell,0
4/9/10,Rivendell,0
4/10/10,Rivendell,0
4/11/10,Rivendell,5.166999817
4/12/10,Rivendell,46.04100037
4/13/10,Rivendell,17.39900017
4/14/10,Rivendell,2.585000038
4/15/10,Rivendell,5.763999939
4/16/10,Rivendell,0
4/17/10,Rivendell,0.523999989
4/18/10,Rivendell,0
4/19/10,Rivendell,0
4/20/10,Rivendell,10.40999985
4/21/10,Rivendell,13.25199986
4/22/10,Rivendell,1.845999956
4/23/10,Rivendell,0
4/24/10,Rivendell,0
4/25/10,Rivendell,0
4/26/10,Rivendell,0
4/27/10,Rivendell,41.41400146
4/28/10,Rivendell,70.7009964
4/29/10,Rivendell,18.85700035
4/30/10,Rivendell,2.226999998
5/1/10,Rivendell,0
5/2/10,Rivendell,0
5/3/10,Rivendell,0
5/4/10,Rivendell,0
5/5/10,Rivendell,0
5/6/10,Rivendell,0
5/7/10,Rivendell,0
5/8/10,Rivendell,0
5/9/10,Rivendell,0
5/10/10,Rivendell,15.42599964
5/11/10,Rivendell,25.89100075
5/12/10,Rivendell,0
5/13/10,Rivendell,0
5/14/10,Rivendell,0
5/15/10,Rivendell,0
5/16/10,Rivendell,0
5/17/10,Rivendell,0
5/18/10,Rivendell,9.520999908
5/19/10,Rivendell,0
5/20/10,Rivendell,7.336999893
5/21/10,Rivendell,0.458999991
5/22/10,Rivendell,3.236000061
5/23/10,Rivendell,1.437999964
5/24/10,Rivendell,0
5/25/10,Rivendell,0.370000005
5/26/10,Rivendell,34.38800049
5/27/10,Rivendell,7.987999916
5/28/10,Rivendell,11.8760004
5/29/10,Rivendell,0
5/30/10,Rivendell,0
5/31/10,Rivendell,0
6/1/10,Rivendell,0.726999998
6/2/10,Rivendell,0
6/3/10,Rivendell,5.652999878
6/4/10,Rivendell,20.33399963
6/5/10,Rivendell,8.604000092
6/6/10,Rivendell,0
6/7/10,Rivendell,0
6/8/10,Rivendell,0
6/9/10,Rivendell,2.474999905
6/10/10,Rivendell,1.332000017
6/11/10,Rivendell,0
6/12/10,Rivendell,0
6/13/10,Rivendell,0
6/14/10,Rivendell,0
6/15/10,Rivendell,0
6/16/10,Rivendell,0
6/17/10,Rivendell,0
6/18/10,Rivendell,0
6/19/10,Rivendell,0
6/20/10,Rivendell,0
6/21/10,Rivendell,0
6/22/10,Rivendell,0
6/23/10,Rivendell,0
6/24/10,Rivendell,0
6/25/10,Rivendell,0
6/26/10,Rivendell,0
6/27/10,Rivendell,0
6/28/10,Rivendell,0
6/29/10,Rivendell,0
6/30/10,Rivendell,0
7/1/10,Rivendell,0
7/2/10,Rivendell,0
7/3/10,Rivendell,0
7/4/10,Rivendell,0
7/5/10,Rivendell,0
7/6/10,Rivendell,0
7/7/10,Rivendell,0
7/8/10,Rivendell,0
7/9/10,Rivendell,0.514999986
7/10/10,Rivendell,0
7/11/10,Rivendell,0
7/12/10,Rivendell,0
7/13/10,Rivendell,0
7/14/10,Rivendell,0
7/15/10,Rivendell,0
7/16/10,Rivendell,0
7/17/10,Rivendell,0
7/18/10,Rivendell,0
7/19/10,Rivendell,0
7/20/10,Rivendell,0
7/21/10,Rivendell,0
7/22/10,Rivendell,0
7/23/10,Rivendell,0
7/24/10,Rivendell,0
7/25/10,Rivendell,0
7/26/10,Rivendell,0
7/27/10,Rivendell,0
7/28/10,Rivendell,0
7/29/10,Rivendell,0
7/30/10,Rivendell,0
7/31/10,Rivendell,0
8/1/10,Rivendell,0
8/2/10,Rivendell,0
8/3/10,Rivendell,0
8/4/10,Rivendell,0
8/5/10,Rivendell,0
8/6/10,Rivendell,0
8/7/10,Rivendell,0
8/8/10,Rivendell,0
8/9/10,Rivendell,0
8/10/10,Rivendell,0
8/11/10,Rivendell,0
8/12/10,Rivendell,0
8/13/10,Rivendell,0
8/14/10,Rivendell,0
8/15/10,Rivendell,0.649999976
8/16/10,Rivendell,0
8/17/10,Rivendell,0
8/18/10,Rivendell,0
8/19/10,Rivendell,0
8/20/10,Rivendell,0
8/21/10,Rivendell,0
8/22/10,Rivendell,0
8/23/10,Rivendell,0
8/24/10,Rivendell,0
8/25/10,Rivendell,0
8/26/10,Rivendell,0
8/27/10,Rivendell,0
8/28/10,Rivendell,0
8/29/10,Rivendell,0
8/30/10,Rivendell,0
8/31/10,Rivendell,0
9/1/10,Rivendell,0
9/2/10,Rivendell,0
9/3/10,Rivendell,0
9/4/10,Rivendell,0
9/5/10,Rivendell,0
9/6/10,Rivendell,0
9/7/10,Rivendell,0
9/8/10,Rivendell,0
9/9/10,Rivendell,0
9/10/10,Rivendell,0
9/11/10,Rivendell,0
9/12/10,Rivendell,0
9/13/10,Rivendell,0
9/14/10,Rivendell,0
9/15/10,Rivendell,0
9/16/10,Rivendell,0
9/17/10,Rivendell,0.209000006
9/18/10,Rivendell,0
9/19/10,Rivendell,19.74500084
9/20/10,Rivendell,6.986999989
9/21/10,Rivendell,0
9/22/10,Rivendell,0
9/23/10,Rivendell,0
9/24/10,Rivendell,0
9/25/10,Rivendell,0
9/26/10,Rivendell,0
9/27/10,Rivendell,0
9/28/10,Rivendell,0
9/29/10,Rivendell,0
9/30/10,Rivendell,0
10/1/10,Rivendell,0
10/2/10,Rivendell,0
10/3/10,Rivendell,0
10/4/10,Rivendell,0
10/5/10,Rivendell,0
10/6/10,Rivendell,0
10/7/10,Rivendell,0.312999994
10/8/10,Rivendell,0
10/9/10,Rivendell,0
10/10/10,Rivendell,0
10/11/10,Rivendell,0
10/12/10,Rivendell,0
10/13/10,Rivendell,0
10/14/10,Rivendell,0
10/15/10,Rivendell,0
10/16/10,Rivendell,0
10/17/10,Rivendell,0
10/18/10,Rivendell,0
10/19/10,Rivendell,0
10/20/10,Rivendell,0
10/21/10,Rivendell,0
10/22/10,Rivendell,6.374000072
10/23/10,Rivendell,11.37300014
10/24/10,Rivendell,63.45199966
10/25/10,Rivendell,56.7820015
10/26/10,Rivendell,7.383999825
10/27/10,Rivendell,9.758999825
10/28/10,Rivendell,24.06299973
10/29/10,Rivendell,28.3239994
10/30/10,Rivendell,10.13599968
10/31/10,Rivendell,3.157000065
11/1/10,Rivendell,9.725000381
11/2/10,Rivendell,0
11/3/10,Rivendell,0
11/4/10,Rivendell,0
11/5/10,Rivendell,0
11/6/10,Rivendell,0
11/7/10,Rivendell,35.83300018
11/8/10,Rivendell,13.19200039
11/9/10,Rivendell,0
11/10/10,Rivendell,12.97299957
11/11/10,Rivendell,2.726999998
11/12/10,Rivendell,0
11/13/10,Rivendell,0
11/14/10,Rivendell,0
11/15/10,Rivendell,0
11/16/10,Rivendell,0
11/17/10,Rivendell,0
11/18/10,Rivendell,0
11/19/10,Rivendell,4.868999958
11/20/10,Rivendell,11.19900036
11/21/10,Rivendell,27.37400055
11/22/10,Rivendell,17.48399925
11/23/10,Rivendell,30.59499931
11/24/10,Rivendell,6.538000107
11/25/10,Rivendell,0
11/26/10,Rivendell,0
11/27/10,Rivendell,27.75300026
11/28/10,Rivendell,17.49399948
11/29/10,Rivendell,0
11/30/10,Rivendell,0
12/1/10,Rivendell,21.78300095
12/2/10,Rivendell,130.6380005
12/3/10,Rivendell,16.31100082
12/4/10,Rivendell,2.65899992
12/5/10,Rivendell,0.147
12/6/10,Rivendell,30.2159996
12/7/10,Rivendell,8.074999809
12/8/10,Rivendell,30.32699966
12/9/10,Rivendell,13.72599983
12/10/10,Rivendell,21.69799995
12/11/10,Rivendell,0.218999997
12/12/10,Rivendell,2.313999891
12/13/10,Rivendell,0.013
12/14/10,Rivendell,43.79399872
12/15/10,Rivendell,5.813000202
12/16/10,Rivendell,0
12/17/10,Rivendell,0
12/18/10,Rivendell,26.95599937
12/19/10,Rivendell,41.07899857
12/20/10,Rivendell,53.58599854
12/21/10,Rivendell,27.96800041
12/22/10,Rivendell,25.28800011
12/23/10,Rivendell,0
12/24/10,Rivendell,0
12/25/10,Rivendell,0.048
12/26/10,Rivendell,44.29700089
12/27/10,Rivendell,24.85000038
12/28/10,Rivendell,13.14500046
12/29/10,Rivendell,104.7969971
12/30/10,Rivendell,3.505000114
12/31/10,Rivendell,0
1/1/11,Rivendell,12.5
1/2/11,Rivendell,1.687000036
1/3/11,Rivendell,0.213
1/4/11,Rivendell,0
1/5/11,Rivendell,0
1/6/11,Rivendell,0
1/7/11,Rivendell,0
1/8/11,Rivendell,0
1/9/11,Rivendell,0
1/10/11,Rivendell,0
1/11/11,Rivendell,0.370000005
1/12/11,Rivendell,17.28000069
1/13/11,Rivendell,18.22400093
1/14/11,Rivendell,25.48399925
1/15/11,Rivendell,0
1/16/11,Rivendell,0
1/17/11,Rivendell,0.057
1/18/11,Rivendell,0
1/19/11,Rivendell,0
1/20/11,Rivendell,0
1/21/11,Rivendell,0
1/22/11,Rivendell,0
1/23/11,Rivendell,0
1/24/11,Rivendell,0
1/25/11,Rivendell,0
1/26/11,Rivendell,0
1/27/11,Rivendell,0
1/28/11,Rivendell,0
1/29/11,Rivendell,0
1/30/11,Rivendell,36.89199829
1/31/11,Rivendell,0.015
2/1/11,Rivendell,0
2/2/11,Rivendell,0
2/3/11,Rivendell,0
2/4/11,Rivendell,0
2/5/11,Rivendell,0
2/6/11,Rivendell,0
2/7/11,Rivendell,0
2/8/11,Rivendell,0
2/9/11,Rivendell,0
2/10/11,Rivendell,0
2/11/11,Rivendell,0
2/12/11,Rivendell,0
2/13/11,Rivendell,0
2/14/11,Rivendell,21.8239994
2/15/11,Rivendell,75.34999847
2/16/11,Rivendell,106.8830032
2/17/11,Rivendell,35.77799988
2/18/11,Rivendell,13.47299957
2/19/11,Rivendell,0.226999998
2/20/11,Rivendell,0
2/21/11,Rivendell,0.42899999
2/22/11,Rivendell,0
2/23/11,Rivendell,0
2/24/11,Rivendell,2.013000011
2/25/11,Rivendell,32.18099976
2/26/11,Rivendell,3.447999954
2/27/11,Rivendell,0
2/28/11,Rivendell,8.092000008
3/1/11,Rivendell,12.85900021
3/2/11,Rivendell,33.5530014
3/3/11,Rivendell,20.62700081
3/4/11,Rivendell,0.448000014
3/5/11,Rivendell,4.714000225
3/6/11,Rivendell,31.17300034
3/7/11,Rivendell,2.776000023
3/8/11,Rivendell,9.293999672
3/9/11,Rivendell,0.731999993
3/10/11,Rivendell,17.17300034
3/11/11,Rivendell,17.31399918
3/12/11,Rivendell,0.625999987
3/13/11,Rivendell,25.58699989
3/14/11,Rivendell,41.38199997
3/15/11,Rivendell,47.59899902
3/16/11,Rivendell,71.10299683
3/17/11,Rivendell,12.39999962
3/18/11,Rivendell,70.82099915
3/19/11,Rivendell,40.23099899
3/20/11,Rivendell,37.45100021
3/21/11,Rivendell,16.32699966
3/22/11,Rivendell,2.523999929
3/23/11,Rivendell,19.82500076
3/24/11,Rivendell,86.6289978
3/25/11,Rivendell,51.25799942
3/26/11,Rivendell,54.61899948
3/27/11,Rivendell,18.32600021
3/28/11,Rivendell,24.65299988
3/29/11,Rivendell,0.649999976
3/30/11,Rivendell,0
3/31/11,Rivendell,0
4/1/11,Rivendell,0
4/2/11,Rivendell,0
4/3/11,Rivendell,0
4/4/11,Rivendell,0
4/5/11,Rivendell,0
4/6/11,Rivendell,0
4/7/11,Rivendell,6.727000237
4/8/11,Rivendell,1.713000059
4/9/11,Rivendell,0
4/10/11,Rivendell,0
4/11/11,Rivendell,4.135000229
4/12/11,Rivendell,1.003000021
4/13/11,Rivendell,8.456999779
4/14/11,Rivendell,4.44299984
4/15/11,Rivendell,7.436999798
4/16/11,Rivendell,20.62700081
4/17/11,Rivendell,3.322000027
4/18/11,Rivendell,17.24399948
4/19/11,Rivendell,2.121000051
4/20/11,Rivendell,0
4/21/11,Rivendell,7.340000153
4/22/11,Rivendell,0
4/23/11,Rivendell,0
4/24/11,Rivendell,7.272999763
4/25/11,Rivendell,8.255999565
4/26/11,Rivendell,1.521999955
4/27/11,Rivendell,0
4/28/11,Rivendell,0
4/29/11,Rivendell,0
4/30/11,Rivendell,0
5/1/11,Rivendell,0
5/2/11,Rivendell,0
5/3/11,Rivendell,0
5/4/11,Rivendell,0
5/5/11,Rivendell,0
5/6/11,Rivendell,0
5/7/11,Rivendell,0
5/8/11,Rivendell,0
5/9/11,Rivendell,0.32100001
5/10/11,Rivendell,0
5/11/11,Rivendell,0
5/12/11,Rivendell,0.011
5/13/11,Rivendell,0
5/14/11,Rivendell,0
5/15/11,Rivendell,6.495999813
5/16/11,Rivendell,20.02199936
5/17/11,Rivendell,5.171000004
5/18/11,Rivendell,4.526000023
5/19/11,Rivendell,0
5/20/11,Rivendell,0
5/21/11,Rivendell,0
5/22/11,Rivendell,0
5/23/11,Rivendell,0
5/24/11,Rivendell,0
5/25/11,Rivendell,9.166999817
5/26/11,Rivendell,12.21000004
5/27/11,Rivendell,11.55599976
5/28/11,Rivendell,1.251999974
5/29/11,Rivendell,4.848999977
5/30/11,Rivendell,0
5/31/11,Rivendell,18.04899979
6/1/11,Rivendell,7.578000069
6/2/11,Rivendell,5.300000191
6/3/11,Rivendell,0
6/4/11,Rivendell,4.839000225
6/5/11,Rivendell,6.899000168
6/6/11,Rivendell,6.092000008
6/7/11,Rivendell,0.057999998
6/8/11,Rivendell,0
6/9/11,Rivendell,0
6/10/11,Rivendell,0
6/11/11,Rivendell,0
6/12/11,Rivendell,0
6/13/11,Rivendell,0
6/14/11,Rivendell,0
6/15/11,Rivendell,0
6/16/11,Rivendell,0
6/17/11,Rivendell,0
6/18/11,Rivendell,0
6/19/11,Rivendell,0
6/20/11,Rivendell,0
6/21/11,Rivendell,0
6/22/11,Rivendell,0
6/23/11,Rivendell,0
6/24/11,Rivendell,0
6/25/11,Rivendell,0
6/26/11,Rivendell,0
6/27/11,Rivendell,0
6/28/11,Rivendell,6.486000061
6/29/11,Rivendell,14.40499973
6/30/11,Rivendell,0.337000012
7/1/11,Rivendell,0
7/2/11,Rivendell,0
7/3/11,Rivendell,0
7/4/11,Rivendell,0
7/5/11,Rivendell,0
7/6/11,Rivendell,0
7/7/11,Rivendell,0
7/8/11,Rivendell,0
7/9/11,Rivendell,0
7/10/11,Rivendell,0
7/11/11,Rivendell,0
7/12/11,Rivendell,0
7/13/11,Rivendell,0
7/14/11,Rivendell,0
7/15/11,Rivendell,0
7/16/11,Rivendell,0
7/17/11,Rivendell,1.36500001
7/18/11,Rivendell,0
7/19/11,Rivendell,10.67800045
7/20/11,Rivendell,0
7/21/11,Rivendell,0
7/22/11,Rivendell,0
7/23/11,Rivendell,0
7/24/11,Rivendell,0
7/25/11,Rivendell,0.032000002
7/26/11,Rivendell,0
7/27/11,Rivendell,0
7/28/11,Rivendell,0
7/29/11,Rivendell,0
7/30/11,Rivendell,0
7/31/11,Rivendell,0
8/1/11,Rivendell,0
8/2/11,Rivendell,0
8/3/11,Rivendell,0
8/4/11,Rivendell,0
8/5/11,Rivendell,0
8/6/11,Rivendell,0
8/7/11,Rivendell,0
8/8/11,Rivendell,0
8/9/11,Rivendell,0
8/10/11,Rivendell,0
8/11/11,Rivendell,0
8/12/11,Rivendell,0
8/13/11,Rivendell,0
8/14/11,Rivendell,0
8/15/11,Rivendell,0
8/16/11,Rivendell,0
8/17/11,Rivendell,0
8/18/11,Rivendell,0
8/19/11,Rivendell,0
8/20/11,Rivendell,0
8/21/11,Rivendell,0
8/22/11,Rivendell,0
8/23/11,Rivendell,0
8/24/11,Rivendell,0
8/25/11,Rivendell,0
8/26/11,Rivendell,0
8/27/11,Rivendell,0
8/28/11,Rivendell,0
8/29/11,Rivendell,0
8/30/11,Rivendell,0
8/31/11,Rivendell,0
9/1/11,Rivendell,0
9/2/11,Rivendell,0
9/3/11,Rivendell,0
9/4/11,Rivendell,0
9/5/11,Rivendell,0
9/6/11,Rivendell,0
9/7/11,Rivendell,0
9/8/11,Rivendell,0
9/9/11,Rivendell,0
9/10/11,Rivendell,0
9/11/11,Rivendell,0
9/12/11,Rivendell,0
9/13/11,Rivendell,0
9/14/11,Rivendell,0
9/15/11,Rivendell,0
9/16/11,Rivendell,0
9/17/11,Rivendell,0
9/18/11,Rivendell,0
9/19/11,Rivendell,0
9/20/11,Rivendell,0
9/21/11,Rivendell,0
9/22/11,Rivendell,0
9/23/11,Rivendell,0
9/24/11,Rivendell,0
9/25/11,Rivendell,4.525000095
9/26/11,Rivendell,1.843999982
9/27/11,Rivendell,0
9/28/11,Rivendell,0
9/29/11,Rivendell,0
9/30/11,Rivendell,0
10/1/11,Rivendell,0.395000011
10/2/11,Rivendell,3.257999897
10/3/11,Rivendell,21.3010006
10/4/11,Rivendell,26.80599976
10/5/11,Rivendell,56.47800064
10/6/11,Rivendell,22.39999962
10/7/11,Rivendell,2.174000025
10/8/11,Rivendell,0
10/9/11,Rivendell,0
10/10/11,Rivendell,18.81599998
10/11/11,Rivendell,29.96199989
10/12/11,Rivendell,0
10/13/11,Rivendell,0
10/14/11,Rivendell,0
10/15/11,Rivendell,0
10/16/11,Rivendell,0
10/17/11,Rivendell,0
10/18/11,Rivendell,0
10/19/11,Rivendell,0
10/20/11,Rivendell,0
10/21/11,Rivendell,0
10/22/11,Rivendell,0
10/23/11,Rivendell,0
10/24/11,Rivendell,0
10/25/11,Rivendell,0
10/26/11,Rivendell,0
10/27/11,Rivendell,0
10/28/11,Rivendell,0
10/29/11,Rivendell,0
10/30/11,Rivendell,0
10/31/11,Rivendell,0
11/1/11,Rivendell,0
11/2/11,Rivendell,0
11/3/11,Rivendell,1.899000049
11/4/11,Rivendell,5.909999847
11/5/11,Rivendell,0.148000002
11/6/11,Rivendell,27.29299927
11/7/11,Rivendell,9.284999847
11/8/11,Rivendell,0
11/9/11,Rivendell,0
11/10/11,Rivendell,0
11/11/11,Rivendell,0
11/12/11,Rivendell,0.324999988
11/13/11,Rivendell,0
11/14/11,Rivendell,0
11/15/11,Rivendell,0
11/16/11,Rivendell,0
11/17/11,Rivendell,1.572000027
11/18/11,Rivendell,18.25900078
11/19/11,Rivendell,13.67599964
11/20/11,Rivendell,14.75500011
11/21/11,Rivendell,0
11/22/11,Rivendell,32.97600174
11/23/11,Rivendell,19.07999992
11/24/11,Rivendell,39.55799866
11/25/11,Rivendell,7.866000175
11/26/11,Rivendell,0.275000006
11/27/11,Rivendell,0
11/28/11,Rivendell,0
11/29/11,Rivendell,0
11/30/11,Rivendell,0
12/1/11,Rivendell,0
12/2/11,Rivendell,0
12/3/11,Rivendell,0
12/4/11,Rivendell,0
12/5/11,Rivendell,0
12/6/11,Rivendell,0
12/7/11,Rivendell,0
12/8/11,Rivendell,0
12/9/11,Rivendell,0
12/10/11,Rivendell,0
12/11/11,Rivendell,0
12/12/11,Rivendell,0
12/13/11,Rivendell,0
12/14/11,Rivendell,0
12/15/11,Rivendell,12.56999969
12/16/11,Rivendell,0
12/17/11,Rivendell,0
12/18/11,Rivendell,0
12/19/11,Rivendell,0
12/20/11,Rivendell,0
12/21/11,Rivendell,0
12/22/11,Rivendell,0
12/23/11,Rivendell,0
12/24/11,Rivendell,0
12/25/11,Rivendell,0
12/26/11,Rivendell,0
12/27/11,Rivendell,0
12/28/11,Rivendell,0
12/29/11,Rivendell,2.565999985
12/30/11,Rivendell,16.11700058
12/31/11,Rivendell,7.074999809
1/1/12,Rivendell,0
1/2/12,Rivendell,0
1/3/12,Rivendell,4.302999973
1/4/12,Rivendell,0
1/5/12,Rivendell,0
1/6/12,Rivendell,0
1/7/12,Rivendell,0
1/8/12,Rivendell,0
1/9/12,Rivendell,0
